id,food_name_canonical,scenario_input,scenario_type,language,category,region,preparation_variant,portion_unit,typical_portion,expected_resolved_food
RIF_09573,Sambar,bina cheeni sugar free sambar,preparation_variant,English/Roman,dal_lentil,South India,sugar free,bowl,1 bowl (150ml),Sambar
RIF_09574,Sambar,sambar with jaggery,preparation_variant,English/Roman,dal_lentil,South India,with jaggery,bowl,1 bowl (150ml),Sambar
RIF_09575,Sambar,sweetened with organic gud sambar,preparation_variant,English/Roman,dal_lentil,South India,with jaggery,bowl,1 bowl (150ml),Sambar
RIF_09576,Sambar,sambar jain,preparation_variant,English/Roman,dal_lentil,South India,jain,bowl,1 bowl (150ml),Sambar
RIF_09577,Sambar,jain preparation no onion no garlic sambar,preparation_variant,English/Roman,dal_lentil,South India,jain,bowl,1 bowl (150ml),Sambar
RIF_09578,Sambar,sambar whole wheat,preparation_variant,English/Roman,dal_lentil,South India,whole wheat,bowl,1 bowl (150ml),Sambar
RIF_09579,Sambar,100% whole wheat gehun sambar,preparation_variant,English/Roman,dal_lentil,South India,whole wheat,bowl,1 bowl (150ml),Sambar
RIF_09580,Sambar,sambar multigrain,preparation_variant,English/Roman,dal_lentil,South India,multigrain,bowl,1 bowl (150ml),Sambar
RIF_09581,Sambar,multigrain fiber rich sambar,preparation_variant,English/Roman,dal_lentil,South India,multigrain,bowl,1 bowl (150ml),Sambar
RIF_09582,Rasam,rasam with ghee,preparation_variant,English/Roman,soup,South India,with ghee,cup,1 cup (150ml),Rasam
RIF_09583,Rasam,with pure desi ghee rasam,preparation_variant,English/Roman,soup,South India,with ghee,cup,1 cup (150ml),Rasam
RIF_09584,Rasam,rasam without ghee,preparation_variant,English/Roman,soup,South India,without ghee,cup,1 cup (150ml),Rasam
RIF_09585,Rasam,dry sukha without ghee rasam,preparation_variant,English/Roman,soup,South India,without ghee,cup,1 cup (150ml),Rasam
RIF_09586,Rasam,rasam with butter,preparation_variant,English/Roman,soup,South India,with butter,cup,1 cup (150ml),Rasam
RIF_09587,Rasam,topped with amul butter rasam,preparation_variant,English/Roman,soup,South India,with butter,cup,1 cup (150ml),Rasam
RIF_09588,Rasam,rasam extra butter,preparation_variant,English/Roman,soup,South India,extra butter,cup,1 cup (150ml),Rasam
RIF_09589,Rasam,loaded with extra butter rasam,preparation_variant,English/Roman,soup,South India,extra butter,cup,1 cup (150ml),Rasam
RIF_09590,Rasam,rasam roasted,preparation_variant,English/Roman,soup,South India,roasted,cup,1 cup (150ml),Rasam
RIF_09591,Rasam,tawa roasted crispy rasam,preparation_variant,English/Roman,soup,South India,roasted,cup,1 cup (150ml),Rasam
RIF_09592,Rasam,rasam boiled,preparation_variant,English/Roman,soup,South India,boiled,cup,1 cup (150ml),Rasam
RIF_09593,Rasam,plain water boiled rasam,preparation_variant,English/Roman,soup,South India,boiled,cup,1 cup (150ml),Rasam
RIF_09594,Rasam,rasam steamed,preparation_variant,English/Roman,soup,South India,steamed,cup,1 cup (150ml),Rasam
RIF_09595,Rasam,freshly steamed oil free rasam,preparation_variant,English/Roman,soup,South India,steamed,cup,1 cup (150ml),Rasam
RIF_09596,Rasam,rasam deep fried,preparation_variant,English/Roman,soup,South India,deep fried,cup,1 cup (150ml),Rasam
RIF_09597,Rasam,golden deep fried in oil rasam,preparation_variant,English/Roman,soup,South India,deep fried,cup,1 cup (150ml),Rasam
RIF_09598,Rasam,rasam shallow fried,preparation_variant,English/Roman,soup,South India,shallow fried,cup,1 cup (150ml),Rasam
RIF_09599,Rasam,tawa shallow pan fried rasam,preparation_variant,English/Roman,soup,South India,shallow fried,cup,1 cup (150ml),Rasam
RIF_09600,Rasam,rasam air fried,preparation_variant,English/Roman,soup,South India,air fried,cup,1 cup (150ml),Rasam
RIF_09601,Rasam,healthy air fried crisp rasam,preparation_variant,English/Roman,soup,South India,air fried,cup,1 cup (150ml),Rasam
RIF_09602,Rasam,rasam tadka,preparation_variant,English/Roman,soup,South India,tadka,cup,1 cup (150ml),Rasam
RIF_09603,Rasam,vaghareli double jeera garlic tadka rasam,preparation_variant,English/Roman,soup,South India,tadka,cup,1 cup (150ml),Rasam
RIF_09604,Rasam,rasam dry,preparation_variant,English/Roman,soup,South India,dry,cup,1 cup (150ml),Rasam
RIF_09605,Rasam,sukhi dry sabzi rasam,preparation_variant,English/Roman,soup,South India,dry,cup,1 cup (150ml),Rasam
RIF_09606,Rasam,rasam gravy,preparation_variant,English/Roman,soup,South India,gravy,cup,1 cup (150ml),Rasam
RIF_09607,Rasam,tari rassa gravy style rasam,preparation_variant,English/Roman,soup,South India,gravy,cup,1 cup (150ml),Rasam
RIF_09608,Rasam,rasam spicy,preparation_variant,English/Roman,soup,South India,spicy,cup,1 cup (150ml),Rasam
RIF_09609,Rasam,extra teekha hot spicy rasam,preparation_variant,English/Roman,soup,South India,spicy,cup,1 cup (150ml),Rasam
RIF_09610,Rasam,rasam mild,preparation_variant,English/Roman,soup,South India,mild,cup,1 cup (150ml),Rasam
RIF_09611,Rasam,feeku non-spicy rasam,preparation_variant,English/Roman,soup,South India,mild,cup,1 cup (150ml),Rasam
RIF_09612,Rasam,rasam sweet,preparation_variant,English/Roman,soup,South India,sweet,cup,1 cup (150ml),Rasam
RIF_09613,Rasam,meethu jaggery sweet rasam,preparation_variant,English/Roman,soup,South India,sweet,cup,1 cup (150ml),Rasam
RIF_09614,Rasam,rasam sugar free,preparation_variant,English/Roman,soup,South India,sugar free,cup,1 cup (150ml),Rasam
RIF_09615,Rasam,bina cheeni sugar free rasam,preparation_variant,English/Roman,soup,South India,sugar free,cup,1 cup (150ml),Rasam
RIF_09616,Rasam,rasam with jaggery,preparation_variant,English/Roman,soup,South India,with jaggery,cup,1 cup (150ml),Rasam
RIF_09617,Rasam,sweetened with organic gud rasam,preparation_variant,English/Roman,soup,South India,with jaggery,cup,1 cup (150ml),Rasam
RIF_09618,Rasam,rasam jain,preparation_variant,English/Roman,soup,South India,jain,cup,1 cup (150ml),Rasam
RIF_09619,Rasam,jain preparation no onion no garlic rasam,preparation_variant,English/Roman,soup,South India,jain,cup,1 cup (150ml),Rasam
RIF_09620,Rasam,rasam whole wheat,preparation_variant,English/Roman,soup,South India,whole wheat,cup,1 cup (150ml),Rasam
RIF_09621,Rasam,100% whole wheat gehun rasam,preparation_variant,English/Roman,soup,South India,whole wheat,cup,1 cup (150ml),Rasam
RIF_09622,Rasam,rasam multigrain,preparation_variant,English/Roman,soup,South India,multigrain,cup,1 cup (150ml),Rasam
RIF_09623,Rasam,multigrain fiber rich rasam,preparation_variant,English/Roman,soup,South India,multigrain,cup,1 cup (150ml),Rasam
RIF_09624,Jeera Rice,jeera rice with ghee,preparation_variant,English/Roman,rice_grain,Pan-India,with ghee,plate,1 plate (180g),Jeera Rice
RIF_09625,Jeera Rice,with pure desi ghee jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,with ghee,plate,1 plate (180g),Jeera Rice
RIF_09626,Jeera Rice,jeera rice without ghee,preparation_variant,English/Roman,rice_grain,Pan-India,without ghee,plate,1 plate (180g),Jeera Rice
RIF_09627,Jeera Rice,dry sukha without ghee jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,without ghee,plate,1 plate (180g),Jeera Rice
RIF_09628,Jeera Rice,jeera rice with butter,preparation_variant,English/Roman,rice_grain,Pan-India,with butter,plate,1 plate (180g),Jeera Rice
RIF_09629,Jeera Rice,topped with amul butter jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,with butter,plate,1 plate (180g),Jeera Rice
RIF_09630,Jeera Rice,jeera rice extra butter,preparation_variant,English/Roman,rice_grain,Pan-India,extra butter,plate,1 plate (180g),Jeera Rice
RIF_09631,Jeera Rice,loaded with extra butter jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,extra butter,plate,1 plate (180g),Jeera Rice
RIF_09632,Jeera Rice,jeera rice roasted,preparation_variant,English/Roman,rice_grain,Pan-India,roasted,plate,1 plate (180g),Jeera Rice
RIF_09633,Jeera Rice,tawa roasted crispy jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,roasted,plate,1 plate (180g),Jeera Rice
RIF_09634,Jeera Rice,jeera rice boiled,preparation_variant,English/Roman,rice_grain,Pan-India,boiled,plate,1 plate (180g),Jeera Rice
RIF_09635,Jeera Rice,plain water boiled jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,boiled,plate,1 plate (180g),Jeera Rice
RIF_09636,Jeera Rice,jeera rice steamed,preparation_variant,English/Roman,rice_grain,Pan-India,steamed,plate,1 plate (180g),Jeera Rice
RIF_09637,Jeera Rice,freshly steamed oil free jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,steamed,plate,1 plate (180g),Jeera Rice
RIF_09638,Jeera Rice,jeera rice deep fried,preparation_variant,English/Roman,rice_grain,Pan-India,deep fried,plate,1 plate (180g),Jeera Rice
RIF_09639,Jeera Rice,golden deep fried in oil jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,deep fried,plate,1 plate (180g),Jeera Rice
RIF_09640,Jeera Rice,jeera rice shallow fried,preparation_variant,English/Roman,rice_grain,Pan-India,shallow fried,plate,1 plate (180g),Jeera Rice
RIF_09641,Jeera Rice,tawa shallow pan fried jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,shallow fried,plate,1 plate (180g),Jeera Rice
RIF_09642,Jeera Rice,jeera rice air fried,preparation_variant,English/Roman,rice_grain,Pan-India,air fried,plate,1 plate (180g),Jeera Rice
RIF_09643,Jeera Rice,healthy air fried crisp jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,air fried,plate,1 plate (180g),Jeera Rice
RIF_09644,Jeera Rice,jeera rice tadka,preparation_variant,English/Roman,rice_grain,Pan-India,tadka,plate,1 plate (180g),Jeera Rice
RIF_09645,Jeera Rice,vaghareli double jeera garlic tadka jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,tadka,plate,1 plate (180g),Jeera Rice
RIF_09646,Jeera Rice,jeera rice dry,preparation_variant,English/Roman,rice_grain,Pan-India,dry,plate,1 plate (180g),Jeera Rice
RIF_09647,Jeera Rice,sukhi dry sabzi jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,dry,plate,1 plate (180g),Jeera Rice
RIF_09648,Jeera Rice,jeera rice gravy,preparation_variant,English/Roman,rice_grain,Pan-India,gravy,plate,1 plate (180g),Jeera Rice
RIF_09649,Jeera Rice,tari rassa gravy style jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,gravy,plate,1 plate (180g),Jeera Rice
RIF_09650,Jeera Rice,jeera rice spicy,preparation_variant,English/Roman,rice_grain,Pan-India,spicy,plate,1 plate (180g),Jeera Rice
RIF_09651,Jeera Rice,extra teekha hot spicy jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,spicy,plate,1 plate (180g),Jeera Rice
RIF_09652,Jeera Rice,jeera rice mild,preparation_variant,English/Roman,rice_grain,Pan-India,mild,plate,1 plate (180g),Jeera Rice
RIF_09653,Jeera Rice,feeku non-spicy jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,mild,plate,1 plate (180g),Jeera Rice
RIF_09654,Jeera Rice,jeera rice sweet,preparation_variant,English/Roman,rice_grain,Pan-India,sweet,plate,1 plate (180g),Jeera Rice
RIF_09655,Jeera Rice,meethu jaggery sweet jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,sweet,plate,1 plate (180g),Jeera Rice
RIF_09656,Jeera Rice,jeera rice sugar free,preparation_variant,English/Roman,rice_grain,Pan-India,sugar free,plate,1 plate (180g),Jeera Rice
RIF_09657,Jeera Rice,bina cheeni sugar free jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,sugar free,plate,1 plate (180g),Jeera Rice
RIF_09658,Jeera Rice,jeera rice with jaggery,preparation_variant,English/Roman,rice_grain,Pan-India,with jaggery,plate,1 plate (180g),Jeera Rice
RIF_09659,Jeera Rice,sweetened with organic gud jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,with jaggery,plate,1 plate (180g),Jeera Rice
RIF_09660,Jeera Rice,jeera rice jain,preparation_variant,English/Roman,rice_grain,Pan-India,jain,plate,1 plate (180g),Jeera Rice
RIF_09661,Jeera Rice,jain preparation no onion no garlic jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,jain,plate,1 plate (180g),Jeera Rice
RIF_09662,Jeera Rice,jeera rice whole wheat,preparation_variant,English/Roman,rice_grain,Pan-India,whole wheat,plate,1 plate (180g),Jeera Rice
RIF_09663,Jeera Rice,100% whole wheat gehun jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,whole wheat,plate,1 plate (180g),Jeera Rice
RIF_09664,Jeera Rice,jeera rice multigrain,preparation_variant,English/Roman,rice_grain,Pan-India,multigrain,plate,1 plate (180g),Jeera Rice
RIF_09665,Jeera Rice,multigrain fiber rich jeera rice,preparation_variant,English/Roman,rice_grain,Pan-India,multigrain,plate,1 plate (180g),Jeera Rice
RIF_09666,Khichdi,khichdi with ghee,preparation_variant,English/Roman,rice_grain,Gujarat,with ghee,plate,1 plate (200g),Khichdi
RIF_09667,Khichdi,with pure desi ghee khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,with ghee,plate,1 plate (200g),Khichdi
RIF_09668,Khichdi,khichdi without ghee,preparation_variant,English/Roman,rice_grain,Gujarat,without ghee,plate,1 plate (200g),Khichdi
RIF_09669,Khichdi,dry sukha without ghee khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,without ghee,plate,1 plate (200g),Khichdi
RIF_09670,Khichdi,khichdi with butter,preparation_variant,English/Roman,rice_grain,Gujarat,with butter,plate,1 plate (200g),Khichdi
RIF_09671,Khichdi,topped with amul butter khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,with butter,plate,1 plate (200g),Khichdi
RIF_09672,Khichdi,khichdi extra butter,preparation_variant,English/Roman,rice_grain,Gujarat,extra butter,plate,1 plate (200g),Khichdi
RIF_09673,Khichdi,loaded with extra butter khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,extra butter,plate,1 plate (200g),Khichdi
RIF_09674,Khichdi,khichdi roasted,preparation_variant,English/Roman,rice_grain,Gujarat,roasted,plate,1 plate (200g),Khichdi
RIF_09675,Khichdi,tawa roasted crispy khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,roasted,plate,1 plate (200g),Khichdi
RIF_09676,Khichdi,khichdi boiled,preparation_variant,English/Roman,rice_grain,Gujarat,boiled,plate,1 plate (200g),Khichdi
RIF_09677,Khichdi,plain water boiled khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,boiled,plate,1 plate (200g),Khichdi
RIF_09678,Khichdi,khichdi steamed,preparation_variant,English/Roman,rice_grain,Gujarat,steamed,plate,1 plate (200g),Khichdi
RIF_09679,Khichdi,freshly steamed oil free khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,steamed,plate,1 plate (200g),Khichdi
RIF_09680,Khichdi,khichdi deep fried,preparation_variant,English/Roman,rice_grain,Gujarat,deep fried,plate,1 plate (200g),Khichdi
RIF_09681,Khichdi,golden deep fried in oil khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,deep fried,plate,1 plate (200g),Khichdi
RIF_09682,Khichdi,khichdi shallow fried,preparation_variant,English/Roman,rice_grain,Gujarat,shallow fried,plate,1 plate (200g),Khichdi
RIF_09683,Khichdi,tawa shallow pan fried khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,shallow fried,plate,1 plate (200g),Khichdi
RIF_09684,Khichdi,khichdi air fried,preparation_variant,English/Roman,rice_grain,Gujarat,air fried,plate,1 plate (200g),Khichdi
RIF_09685,Khichdi,healthy air fried crisp khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,air fried,plate,1 plate (200g),Khichdi
RIF_09686,Khichdi,khichdi tadka,preparation_variant,English/Roman,rice_grain,Gujarat,tadka,plate,1 plate (200g),Khichdi
RIF_09687,Khichdi,vaghareli double jeera garlic tadka khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,tadka,plate,1 plate (200g),Khichdi
RIF_09688,Khichdi,khichdi dry,preparation_variant,English/Roman,rice_grain,Gujarat,dry,plate,1 plate (200g),Khichdi
RIF_09689,Khichdi,sukhi dry sabzi khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,dry,plate,1 plate (200g),Khichdi
RIF_09690,Khichdi,khichdi gravy,preparation_variant,English/Roman,rice_grain,Gujarat,gravy,plate,1 plate (200g),Khichdi
RIF_09691,Khichdi,tari rassa gravy style khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,gravy,plate,1 plate (200g),Khichdi
RIF_09692,Khichdi,khichdi spicy,preparation_variant,English/Roman,rice_grain,Gujarat,spicy,plate,1 plate (200g),Khichdi
RIF_09693,Khichdi,extra teekha hot spicy khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,spicy,plate,1 plate (200g),Khichdi
RIF_09694,Khichdi,khichdi mild,preparation_variant,English/Roman,rice_grain,Gujarat,mild,plate,1 plate (200g),Khichdi
RIF_09695,Khichdi,feeku non-spicy khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,mild,plate,1 plate (200g),Khichdi
RIF_09696,Khichdi,khichdi sweet,preparation_variant,English/Roman,rice_grain,Gujarat,sweet,plate,1 plate (200g),Khichdi
RIF_09697,Khichdi,meethu jaggery sweet khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,sweet,plate,1 plate (200g),Khichdi
RIF_09698,Khichdi,khichdi sugar free,preparation_variant,English/Roman,rice_grain,Gujarat,sugar free,plate,1 plate (200g),Khichdi
RIF_09699,Khichdi,bina cheeni sugar free khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,sugar free,plate,1 plate (200g),Khichdi
RIF_09700,Khichdi,khichdi with jaggery,preparation_variant,English/Roman,rice_grain,Gujarat,with jaggery,plate,1 plate (200g),Khichdi
RIF_09701,Khichdi,sweetened with organic gud khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,with jaggery,plate,1 plate (200g),Khichdi
RIF_09702,Khichdi,khichdi jain,preparation_variant,English/Roman,rice_grain,Gujarat,jain,plate,1 plate (200g),Khichdi
RIF_09703,Khichdi,jain preparation no onion no garlic khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,jain,plate,1 plate (200g),Khichdi
RIF_09704,Khichdi,khichdi whole wheat,preparation_variant,English/Roman,rice_grain,Gujarat,whole wheat,plate,1 plate (200g),Khichdi
RIF_09705,Khichdi,100% whole wheat gehun khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,whole wheat,plate,1 plate (200g),Khichdi
RIF_09706,Khichdi,khichdi multigrain,preparation_variant,English/Roman,rice_grain,Gujarat,multigrain,plate,1 plate (200g),Khichdi
RIF_09707,Khichdi,multigrain fiber rich khichdi,preparation_variant,English/Roman,rice_grain,Gujarat,multigrain,plate,1 plate (200g),Khichdi
RIF_09708,Veg Biryani,veg biryani with ghee,preparation_variant,English/Roman,rice_grain,Hyderabad,with ghee,plate,1 plate (250g),Veg Biryani
RIF_09709,Veg Biryani,with pure desi ghee veg biryani,preparation_variant,English/Roman,rice_grain,Hyderabad,with ghee,plate,1 plate (250g),Veg Biryani
RIF_09710,Veg Biryani,veg biryani without ghee,preparation_variant,English/Roman,rice_grain,Hyderabad,without ghee,plate,1 plate (250g),Veg Biryani
RIF_09711,Veg Biryani,dry sukha without ghee veg biryani,preparation_variant,English/Roman,rice_grain,Hyderabad,without ghee,plate,1 plate (250g),Veg Biryani
RIF_09712,Veg Biryani,veg biryani with butter,preparation_variant,English/Roman,rice_grain,Hyderabad,with butter,plate,1 plate (250g),Veg Biryani
RIF_09713,Veg Biryani,topped with amul butter veg biryani,preparation_variant,English/Roman,rice_grain,Hyderabad,with butter,plate,1 plate (250g),Veg Biryani
RIF_09714,Veg Biryani,veg biryani extra butter,preparation_variant,English/Roman,rice_grain,Hyderabad,extra butter,plate,1 plate (250g),Veg Biryani
RIF_09715,Veg Biryani,loaded with extra butter veg biryani,preparation_variant,English/Roman,rice_grain,Hyderabad,extra butter,plate,1 plate (250g),Veg Biryani
RIF_09716,Veg Biryani,veg biryani roasted,preparation_variant,English/Roman,rice_grain,Hyderabad,roasted,plate,1 plate (250g),Veg Biryani
RIF_09717,Veg Biryani,tawa roasted crispy veg biryani,preparation_variant,English/Roman,rice_grain,Hyderabad,roasted,plate,1 plate (250g),Veg Biryani
RIF_09718,Veg Biryani,veg biryani boiled,preparation_variant,English/Roman,rice_grain,Hyderabad,boiled,plate,1 plate (250g),Veg Biryani
